Alignment_name	Locus_type
SISRS_contig-13092000004.fasta	intron
SISRS_contig-14371000007.fasta	intron
SISRS_contig-15776000006.fasta	intron
SISRS_contig-8381000001.fasta	intron
SISRS_contig-7639000000.fasta	intron
SISRS_contig-5715000015.fasta	intron
SISRS_contig-14475000012.fasta	intron
SISRS_contig-1027000016.fasta	intron
SISRS_contig-15181000009.fasta	intron
SISRS_contig-11504000007.fasta	intron
SISRS_contig-5263000016.fasta	intron
SISRS_contig-15463000017.fasta	intron
SISRS_contig-3482000013.fasta	intron
SISRS_contig-691000015.fasta	intron
SISRS_contig-7308000012.fasta	intron
SISRS_contig-13903000011.fasta	intron
SISRS_contig-1478000000.fasta	intron
SISRS_contig-1059000014.fasta	intron
SISRS_contig-2659000016.fasta	intron
SISRS_contig-6926000011.fasta	intron
SISRS_contig-6500000016.fasta	intron
SISRS_contig-2294000005.fasta	intron
SISRS_contig-7706000003.fasta	intron
SISRS_contig-15624000018.fasta	intron
SISRS_contig-5333000017.fasta	intron
SISRS_contig-2577000000.fasta	intron
SISRS_contig-9607000010.fasta	intron
SISRS_contig-12742000001.fasta	intron
SISRS_contig-1407000005.fasta	intron
SISRS_contig-9660000015.fasta	intron
SISRS_contig-12277000015.fasta	intron
SISRS_contig-6126000008.fasta	intron
SISRS_contig-12339000001.fasta	intron
SISRS_contig-13656000003.fasta	intron
SISRS_contig-14345000010.fasta	intron
SISRS_contig-5189000001.fasta	intron
SISRS_contig-15516000016.fasta	intron
SISRS_contig-1725000011.fasta	intron
SISRS_contig-5133000009.fasta	intron
SISRS_contig-1394000018.fasta	intron
SISRS_contig-2561000006.fasta	intron
SISRS_contig-7184000015.fasta	intron
SISRS_contig-6435000018.fasta	intron
SISRS_contig-6872000008.fasta	intron
SISRS_contig-12040000005.fasta	intron
SISRS_contig-4855000018.fasta	intron
SISRS_contig-2333000015.fasta	intron
SISRS_contig-771000009.fasta	intron
SISRS_contig-553000015.fasta	intron
SISRS_contig-13817000013.fasta	intron
SISRS_contig-6178000019.fasta	intron
SISRS_contig-17806000003.fasta	intron
SISRS_contig-2527000000.fasta	intron
SISRS_contig-2693000003.fasta	intron
SISRS_contig-5523000015.fasta	intron
SISRS_contig-530000005.fasta	intron
SISRS_contig-8901000002.fasta	intron
SISRS_contig-2442000007.fasta	intron
SISRS_contig-926000010.fasta	intron
SISRS_contig-143000005.fasta	intron
SISRS_contig-2579000010.fasta	intron
SISRS_contig-13627000007.fasta	intron
SISRS_contig-13841000008.fasta	intron
SISRS_contig-8087000004.fasta	intron
SISRS_contig-861000005.fasta	intron
SISRS_contig-3363000005.fasta	intron
SISRS_contig-14640000007.fasta	intron
SISRS_contig-3930000006.fasta	intron
SISRS_contig-8541000001.fasta	intron
SISRS_contig-3475000018.fasta	intron
SISRS_contig-15577000009.fasta	intron
SISRS_contig-11671000004.fasta	intron
SISRS_contig-13652000016.fasta	intron
SISRS_contig-16276000018.fasta	intron
SISRS_contig-12110000004.fasta	intron
SISRS_contig-2081000001.fasta	intron
SISRS_contig-935000019.fasta	intron
SISRS_contig-3989000006.fasta	intron
SISRS_contig-13406000016.fasta	intron
SISRS_contig-7817000015.fasta	intron
SISRS_contig-1642000009.fasta	intron
SISRS_contig-5354000014.fasta	intron
SISRS_contig-15436000018.fasta	intron
SISRS_contig-11493000013.fasta	intron
SISRS_contig-13995000004.fasta	intron
SISRS_contig-7364000002.fasta	intron
SISRS_contig-3364000017.fasta	intron
SISRS_contig-9340000011.fasta	intron
SISRS_contig-5230000008.fasta	intron
SISRS_contig-14507000012.fasta	intron
SISRS_contig-9297000009.fasta	intron
SISRS_contig-10222000008.fasta	intron
SISRS_contig-10590000016.fasta	intron
SISRS_contig-3530000006.fasta	intron
SISRS_contig-13664000010.fasta	intron
SISRS_contig-3226000008.fasta	intron
SISRS_contig-3469000016.fasta	intron
SISRS_contig-5281000009.fasta	intron
SISRS_contig-14135000002.fasta	intron
SISRS_contig-15633000014.fasta	intron
SISRS_contig-9155000011.fasta	intron
SISRS_contig-13174000018.fasta	intron
SISRS_contig-7393000002.fasta	intron
SISRS_contig-11820000001.fasta	intron
SISRS_contig-3639000015.fasta	intron
SISRS_contig-3683000011.fasta	intron
SISRS_contig-1415000011.fasta	intron
SISRS_contig-17845000016.fasta	intron
SISRS_contig-10751000019.fasta	intron
SISRS_contig-2638000004.fasta	intron
SISRS_contig-2184000008.fasta	intron
SISRS_contig-10839000013.fasta	intron
SISRS_contig-15605000000.fasta	intron
SISRS_contig-2065000013.fasta	intron
SISRS_contig-12642000001.fasta	intron
SISRS_contig-5182000018.fasta	intron
SISRS_contig-8745000001.fasta	intron
SISRS_contig-9064000003.fasta	intron
SISRS_contig-9006000015.fasta	intron
SISRS_contig-10837000017.fasta	intron
SISRS_contig-6504000018.fasta	intron
SISRS_contig-15615000017.fasta	intron
SISRS_contig-8609000017.fasta	intron
SISRS_contig-1486000001.fasta	intron
SISRS_contig-967000012.fasta	intron
SISRS_contig-3513000012.fasta	intron
SISRS_contig-989000011.fasta	intron
SISRS_contig-466000001.fasta	intron
SISRS_contig-1256000003.fasta	intron
SISRS_contig-15886000011.fasta	intron
SISRS_contig-1637000019.fasta	intron
SISRS_contig-9342000015.fasta	intron
SISRS_contig-6009000007.fasta	intron
SISRS_contig-7145000008.fasta	intron
SISRS_contig-6430000009.fasta	intron
SISRS_contig-1101000004.fasta	intron
SISRS_contig-15751000007.fasta	intron
SISRS_contig-10827000004.fasta	intron
SISRS_contig-1887000009.fasta	intron
SISRS_contig-14664000014.fasta	intron
SISRS_contig-1344000001.fasta	intron
SISRS_contig-12091000012.fasta	intron
SISRS_contig-7095000014.fasta	intron
SISRS_contig-6232000006.fasta	intron
SISRS_contig-9961000005.fasta	intron
SISRS_contig-12872000001.fasta	intron
SISRS_contig-8218000007.fasta	intron
SISRS_contig-14849000000.fasta	intron
SISRS_contig-9952000002.fasta	intron
SISRS_contig-16403000000.fasta	intron
SISRS_contig-10375000011.fasta	intron
SISRS_contig-4624000015.fasta	intron
SISRS_contig-4210000009.fasta	intron
SISRS_contig-15104000004.fasta	intron
SISRS_contig-11784000000.fasta	intron
SISRS_contig-13703000019.fasta	intron
SISRS_contig-5312000005.fasta	intron
SISRS_contig-10419000015.fasta	intron
SISRS_contig-4816000019.fasta	intron
SISRS_contig-4296000017.fasta	intron
SISRS_contig-17902000001.fasta	intron
SISRS_contig-3450000008.fasta	intron
SISRS_contig-7749000002.fasta	intron
SISRS_contig-8541000010.fasta	intron
SISRS_contig-1755000016.fasta	intron
SISRS_contig-13890000010.fasta	intron
SISRS_contig-9624000003.fasta	intron
SISRS_contig-1544000003.fasta	intron
SISRS_contig-9719000003.fasta	intron
SISRS_contig-3607000011.fasta	intron
SISRS_contig-14224000007.fasta	intron
SISRS_contig-16385000005.fasta	intron
SISRS_contig-15205000006.fasta	intron
SISRS_contig-7995000016.fasta	intron
SISRS_contig-6312000007.fasta	intron
SISRS_contig-529000005.fasta	intron
SISRS_contig-15206000018.fasta	intron
SISRS_contig-15242000001.fasta	intron
SISRS_contig-7227000016.fasta	intron
SISRS_contig-15755000001.fasta	intron
SISRS_contig-4090000010.fasta	intron
SISRS_contig-8253000007.fasta	intron
SISRS_contig-12606000017.fasta	intron
SISRS_contig-8911000018.fasta	intron
SISRS_contig-6391000003.fasta	intron
SISRS_contig-3811000000.fasta	intron
SISRS_contig-1765000007.fasta	intron
SISRS_contig-15278000006.fasta	intron
SISRS_contig-10359000017.fasta	intron
SISRS_contig-2188000002.fasta	intron
SISRS_contig-2712000007.fasta	intron
SISRS_contig-10283000004.fasta	intron
SISRS_contig-5762000011.fasta	intron
SISRS_contig-8291000009.fasta	intron
SISRS_contig-4461000004.fasta	intron
SISRS_contig-8298000013.fasta	intron
SISRS_contig-3198000006.fasta	intron
SISRS_contig-7259000001.fasta	intron
SISRS_contig-2070000010.fasta	intron
SISRS_contig-11235000006.fasta	intron
SISRS_contig-1641000011.fasta	intron
SISRS_contig-3876000000.fasta	intron
SISRS_contig-4524000015.fasta	intron
SISRS_contig-13913000007.fasta	intron
SISRS_contig-12704000012.fasta	intron
SISRS_contig-740000019.fasta	intron
SISRS_contig-10108000018.fasta	intron
SISRS_contig-2005000013.fasta	intron
SISRS_contig-4504000013.fasta	intron
SISRS_contig-9380000019.fasta	intron
SISRS_contig-6095000011.fasta	intron
SISRS_contig-13473000000.fasta	intron
SISRS_contig-6384000012.fasta	intron
SISRS_contig-1736000013.fasta	intron
SISRS_contig-14698000009.fasta	intron
SISRS_contig-9144000018.fasta	intron
SISRS_contig-7944000005.fasta	intron
SISRS_contig-7858000014.fasta	intron
SISRS_contig-11134000002.fasta	intron
SISRS_contig-15710000018.fasta	intron
SISRS_contig-2835000014.fasta	intron
SISRS_contig-2251000015.fasta	intron
SISRS_contig-15039000008.fasta	intron
SISRS_contig-1001000011.fasta	intron
SISRS_contig-3933000013.fasta	intron
SISRS_contig-557000018.fasta	intron
SISRS_contig-11145000017.fasta	intron
SISRS_contig-10096000017.fasta	intron
SISRS_contig-7849000006.fasta	intron
SISRS_contig-5958000000.fasta	intron
SISRS_contig-2879000009.fasta	intron
SISRS_contig-9007000018.fasta	intron
SISRS_contig-15523000011.fasta	intron
SISRS_contig-2666000018.fasta	intron
SISRS_contig-17059000001.fasta	intron
SISRS_contig-14521000016.fasta	intron
SISRS_contig-12475000019.fasta	intron
SISRS_contig-1928000015.fasta	intron
SISRS_contig-18036000015.fasta	intron
SISRS_contig-13170000004.fasta	intron
SISRS_contig-5564000012.fasta	intron
SISRS_contig-5966000012.fasta	intron
SISRS_contig-6110000000.fasta	intron
SISRS_contig-972000018.fasta	intron
SISRS_contig-13178000003.fasta	intron
SISRS_contig-15419000006.fasta	intron
SISRS_contig-4770000013.fasta	intron
SISRS_contig-6114000008.fasta	intron
SISRS_contig-12975000007.fasta	intron
SISRS_contig-15752000012.fasta	intron
SISRS_contig-15689000015.fasta	intron
SISRS_contig-16216000005.fasta	intron
SISRS_contig-1515000015.fasta	intron
SISRS_contig-14695000019.fasta	intron
SISRS_contig-2826000017.fasta	intron
SISRS_contig-10355000010.fasta	intron
SISRS_contig-6723000008.fasta	intron
SISRS_contig-1093000018.fasta	intron
SISRS_contig-5475000013.fasta	intron
SISRS_contig-11053000018.fasta	intron
SISRS_contig-13705000016.fasta	intron
SISRS_contig-3815000012.fasta	intron
SISRS_contig-7996000001.fasta	intron
SISRS_contig-7829000010.fasta	intron
SISRS_contig-15467000005.fasta	intron
SISRS_contig-15840000006.fasta	intron
SISRS_contig-9519000001.fasta	intron
SISRS_contig-3575000019.fasta	intron
SISRS_contig-9850000001.fasta	intron
SISRS_contig-4319000005.fasta	intron
SISRS_contig-17447000017.fasta	intron
SISRS_contig-6583000015.fasta	intron
SISRS_contig-6657000013.fasta	intron
SISRS_contig-15758000019.fasta	intron
SISRS_contig-14448000007.fasta	intron
SISRS_contig-4746000001.fasta	intron
SISRS_contig-8137000019.fasta	intron
SISRS_contig-6743000013.fasta	intron
SISRS_contig-6576000016.fasta	intron
SISRS_contig-6473000019.fasta	intron
SISRS_contig-15170000010.fasta	intron
SISRS_contig-3091000003.fasta	intron
SISRS_contig-3866000007.fasta	intron
SISRS_contig-11469000006.fasta	intron
SISRS_contig-8405000010.fasta	intron
SISRS_contig-16088000001.fasta	intron
SISRS_contig-11660000016.fasta	intron
SISRS_contig-629000001.fasta	intron
SISRS_contig-13844000011.fasta	intron
SISRS_contig-13736000007.fasta	intron
SISRS_contig-5663000009.fasta	intron
SISRS_contig-6338000017.fasta	intron
SISRS_contig-14744000006.fasta	intron
SISRS_contig-10516000000.fasta	intron
SISRS_contig-17628000017.fasta	intron
SISRS_contig-10131000019.fasta	intron
SISRS_contig-13513000002.fasta	intron
SISRS_contig-7926000018.fasta	intron
SISRS_contig-12700000016.fasta	intron
SISRS_contig-16505000013.fasta	intron
SISRS_contig-10313000009.fasta	intron
SISRS_contig-16235000002.fasta	intron
SISRS_contig-2092000018.fasta	intron
SISRS_contig-11614000005.fasta	intron
SISRS_contig-7786000010.fasta	intron
SISRS_contig-4663000007.fasta	intron
SISRS_contig-17590000007.fasta	intron
SISRS_contig-7056000011.fasta	intron
SISRS_contig-3518000016.fasta	intron
SISRS_contig-974000002.fasta	intron
SISRS_contig-4350000016.fasta	intron
SISRS_contig-3296000003.fasta	intron
SISRS_contig-17014000018.fasta	intron
SISRS_contig-16819000003.fasta	intron
SISRS_contig-8345000018.fasta	intron
SISRS_contig-7941000003.fasta	intron
SISRS_contig-6749000009.fasta	intron
SISRS_contig-7389000009.fasta	intron
SISRS_contig-5951000015.fasta	intron
SISRS_contig-12659000010.fasta	intron
SISRS_contig-12758000018.fasta	intron
SISRS_contig-11983000009.fasta	intron
SISRS_contig-12374000005.fasta	intron
SISRS_contig-2896000012.fasta	intron
SISRS_contig-11488000001.fasta	intron
SISRS_contig-2055000005.fasta	intron
SISRS_contig-1732000005.fasta	intron
SISRS_contig-1803000016.fasta	intron
SISRS_contig-2786000016.fasta	intron
SISRS_contig-3875000000.fasta	intron
SISRS_contig-16035000001.fasta	intron
SISRS_contig-6998000000.fasta	intron
SISRS_contig-4910000014.fasta	intron
SISRS_contig-13432000015.fasta	intron
SISRS_contig-8795000000.fasta	intron
SISRS_contig-2224000013.fasta	intron
SISRS_contig-9783000017.fasta	intron
SISRS_contig-1538000019.fasta	intron
SISRS_contig-16507000017.fasta	intron
SISRS_contig-5247000000.fasta	intron
SISRS_contig-12308000012.fasta	intron
SISRS_contig-2569000008.fasta	intron
SISRS_contig-15812000001.fasta	intron
SISRS_contig-3230000017.fasta	intron
SISRS_contig-9640000010.fasta	intron
SISRS_contig-15816000012.fasta	intron
SISRS_contig-16992000007.fasta	intron
SISRS_contig-6343000005.fasta	intron
SISRS_contig-6714000013.fasta	intron
SISRS_contig-3255000013.fasta	intron
SISRS_contig-15139000019.fasta	intron
SISRS_contig-15703000001.fasta	intron
SISRS_contig-15292000006.fasta	intron
SISRS_contig-11284000014.fasta	intron
SISRS_contig-10900000011.fasta	intron
SISRS_contig-2711000000.fasta	intron
SISRS_contig-3786000014.fasta	intron
SISRS_contig-4787000010.fasta	intron
SISRS_contig-7715000008.fasta	intron
SISRS_contig-13769000017.fasta	intron
SISRS_contig-1451000005.fasta	intron
SISRS_contig-11295000017.fasta	intron
SISRS_contig-14857000016.fasta	intron
SISRS_contig-14494000011.fasta	intron
SISRS_contig-2036000007.fasta	intron
SISRS_contig-3105000002.fasta	intron
SISRS_contig-5665000003.fasta	intron
SISRS_contig-12058000008.fasta	intron
SISRS_contig-16890000016.fasta	intron
SISRS_contig-14405000007.fasta	intron
SISRS_contig-13608000017.fasta	intron
SISRS_contig-3187000018.fasta	intron
SISRS_contig-2723000017.fasta	intron
SISRS_contig-9759000003.fasta	intron
SISRS_contig-2524000009.fasta	intron
SISRS_contig-15108000019.fasta	intron
SISRS_contig-6781000019.fasta	intron
SISRS_contig-13473000018.fasta	intron
SISRS_contig-10915000002.fasta	intron
SISRS_contig-76000013.fasta	intron
SISRS_contig-1766000015.fasta	intron
SISRS_contig-8270000014.fasta	intron
SISRS_contig-1001000017.fasta	intron
SISRS_contig-17158000007.fasta	intron
SISRS_contig-12092000014.fasta	intron
SISRS_contig-9084000008.fasta	intron
SISRS_contig-6770000007.fasta	intron
SISRS_contig-13856000008.fasta	intron
SISRS_contig-13664000015.fasta	intron
SISRS_contig-16928000003.fasta	intron
SISRS_contig-4782000008.fasta	intron
SISRS_contig-16229000010.fasta	intron
SISRS_contig-16856000015.fasta	intron
SISRS_contig-2710000003.fasta	intron
SISRS_contig-8118000005.fasta	intron
SISRS_contig-9756000006.fasta	intron
SISRS_contig-13802000004.fasta	intron
SISRS_contig-2786000012.fasta	intron
SISRS_contig-5081000009.fasta	intron
SISRS_contig-8107000019.fasta	intron
SISRS_contig-1156000015.fasta	intron
SISRS_contig-1964000004.fasta	intron
SISRS_contig-9502000004.fasta	intron
SISRS_contig-880000015.fasta	intron
SISRS_contig-6149000002.fasta	intron
SISRS_contig-15613000007.fasta	intron
SISRS_contig-11416000006.fasta	intron
SISRS_contig-4904000010.fasta	intron
SISRS_contig-7666000001.fasta	intron
SISRS_contig-12225000009.fasta	intron
SISRS_contig-10885000007.fasta	intron
SISRS_contig-15213000009.fasta	intron
SISRS_contig-2288000001.fasta	intron
SISRS_contig-15617000006.fasta	intron
SISRS_contig-3353000015.fasta	intron
SISRS_contig-10135000001.fasta	intron
SISRS_contig-14564000019.fasta	intron
SISRS_contig-504000000.fasta	intron
SISRS_contig-16637000014.fasta	intron
SISRS_contig-8475000004.fasta	intron
SISRS_contig-2261000000.fasta	intron
SISRS_contig-1105000005.fasta	intron
SISRS_contig-12923000016.fasta	intron
SISRS_contig-17905000018.fasta	intron
SISRS_contig-2365000010.fasta	intron
SISRS_contig-3928000019.fasta	intron
SISRS_contig-4830000007.fasta	intron
SISRS_contig-13023000019.fasta	intron
SISRS_contig-12978000012.fasta	intron
SISRS_contig-17457000015.fasta	intron
SISRS_contig-2040000007.fasta	intron
SISRS_contig-7831000013.fasta	intron
SISRS_contig-9036000008.fasta	intron
SISRS_contig-8826000015.fasta	intron
SISRS_contig-847000016.fasta	intron
SISRS_contig-7758000009.fasta	intron
SISRS_contig-4344000011.fasta	intron
SISRS_contig-16109000017.fasta	intron
SISRS_contig-8487000005.fasta	intron
SISRS_contig-9775000018.fasta	intron
SISRS_contig-16128000000.fasta	intron
SISRS_contig-2977000006.fasta	intron
SISRS_contig-13833000014.fasta	intron
SISRS_contig-532000002.fasta	intron
SISRS_contig-5433000016.fasta	intron
SISRS_contig-11795000010.fasta	intron
SISRS_contig-10717000007.fasta	intron
SISRS_contig-10861000016.fasta	intron
SISRS_contig-14668000004.fasta	intron
SISRS_contig-13522000002.fasta	intron
SISRS_contig-2228000006.fasta	intron
SISRS_contig-1852000019.fasta	intron
SISRS_contig-15152000010.fasta	intron
SISRS_contig-14254000002.fasta	intron
SISRS_contig-11677000010.fasta	intron
SISRS_contig-17569000015.fasta	intron
SISRS_contig-7674000000.fasta	intron
SISRS_contig-1619000003.fasta	intron
SISRS_contig-5117000011.fasta	intron
SISRS_contig-12794000009.fasta	intron
SISRS_contig-14546000002.fasta	intron
SISRS_contig-14870000016.fasta	intron
SISRS_contig-13408000000.fasta	intron
SISRS_contig-4571000012.fasta	intron
SISRS_contig-15696000005.fasta	intron
SISRS_contig-14437000008.fasta	intron
SISRS_contig-14006000012.fasta	intron
SISRS_contig-7437000014.fasta	intron
SISRS_contig-8893000017.fasta	intron
SISRS_contig-2282000010.fasta	intron
SISRS_contig-14125000005.fasta	intron
SISRS_contig-1672000010.fasta	intron
SISRS_contig-15006000013.fasta	intron
SISRS_contig-15808000011.fasta	intron
SISRS_contig-8106000004.fasta	intron
SISRS_contig-16746000008.fasta	intron
SISRS_contig-12742000000.fasta	intron
SISRS_contig-198000011.fasta	intron
SISRS_contig-8316000016.fasta	intron
SISRS_contig-13142000019.fasta	intron
SISRS_contig-6479000011.fasta	intron
SISRS_contig-14461000019.fasta	intron
SISRS_contig-14520000001.fasta	intron
SISRS_contig-4241000008.fasta	intron
SISRS_contig-4852000018.fasta	intron
SISRS_contig-631000002.fasta	intron
SISRS_contig-1222000014.fasta	intron
SISRS_contig-1317000004.fasta	intron
SISRS_contig-622000018.fasta	intron
SISRS_contig-416000019.fasta	intron
SISRS_contig-3590000016.fasta	intron
SISRS_contig-259000007.fasta	intron
SISRS_contig-2462000016.fasta	intron
SISRS_contig-663000013.fasta	intron
SISRS_contig-2169000018.fasta	intron
SISRS_contig-10529000012.fasta	intron
SISRS_contig-15841000001.fasta	intron
SISRS_contig-2669000000.fasta	intron
SISRS_contig-1006000006.fasta	intron
SISRS_contig-5105000011.fasta	intron
SISRS_contig-1546000009.fasta	intron
SISRS_contig-924000011.fasta	intron
SISRS_contig-7865000003.fasta	intron
SISRS_contig-12225000015.fasta	intron
SISRS_contig-5183000008.fasta	intron
SISRS_contig-12576000010.fasta	intron
SISRS_contig-4307000017.fasta	intron
SISRS_contig-16247000003.fasta	intron
SISRS_contig-15957000004.fasta	intron
SISRS_contig-11158000012.fasta	intron
SISRS_contig-4036000006.fasta	intron
SISRS_contig-12112000009.fasta	intron
SISRS_contig-2929000008.fasta	intron
SISRS_contig-853000007.fasta	intron
SISRS_contig-13792000004.fasta	intron
SISRS_contig-13678000012.fasta	intron
SISRS_contig-5830000011.fasta	intron
SISRS_contig-15244000005.fasta	intron
SISRS_contig-1927000017.fasta	intron
SISRS_contig-8571000005.fasta	intron
SISRS_contig-4767000015.fasta	intron
SISRS_contig-10921000010.fasta	intron
SISRS_contig-349000011.fasta	intron
SISRS_contig-7373000012.fasta	intron
SISRS_contig-11932000012.fasta	intron
SISRS_contig-5937000017.fasta	intron
SISRS_contig-11234000014.fasta	intron
SISRS_contig-13329000000.fasta	intron
SISRS_contig-12142000001.fasta	intron
SISRS_contig-3617000016.fasta	intron
SISRS_contig-12233000004.fasta	intron
SISRS_contig-12305000018.fasta	intron
SISRS_contig-10840000003.fasta	intron
SISRS_contig-5875000015.fasta	intron
SISRS_contig-13782000014.fasta	intron
SISRS_contig-352000011.fasta	intron
SISRS_contig-15661000007.fasta	intron
SISRS_contig-643000018.fasta	intron
SISRS_contig-6525000018.fasta	intron
SISRS_contig-1875000007.fasta	intron
SISRS_contig-8716000011.fasta	intron
SISRS_contig-15750000012.fasta	intron
SISRS_contig-15236000003.fasta	intron
SISRS_contig-2837000015.fasta	intron
SISRS_contig-10181000007.fasta	intron
SISRS_contig-4738000012.fasta	intron
SISRS_contig-10446000011.fasta	intron
SISRS_contig-12042000014.fasta	intron
SISRS_contig-8410000017.fasta	intron
SISRS_contig-8086000003.fasta	intron
SISRS_contig-2081000006.fasta	intron
SISRS_contig-1511000015.fasta	intron
SISRS_contig-13893000007.fasta	intron
SISRS_contig-7107000002.fasta	intron
SISRS_contig-11503000013.fasta	intron
SISRS_contig-8138000006.fasta	intron
SISRS_contig-2437000011.fasta	intron
SISRS_contig-12570000009.fasta	intron
SISRS_contig-7594000008.fasta	intron
SISRS_contig-10437000006.fasta	intron
SISRS_contig-6029000008.fasta	intron
SISRS_contig-1912000000.fasta	intron
SISRS_contig-12235000016.fasta	intron
SISRS_contig-10265000001.fasta	intron
SISRS_contig-9212000007.fasta	intron
SISRS_contig-14433000006.fasta	intron
