Alignment_name	Locus_type
SISRS_contig-13044000016.fasta	lnc_RNA
SISRS_contig-4069000003.fasta	lnc_RNA
SISRS_contig-3993000010.fasta	lnc_RNA
SISRS_contig-5431000009.fasta	lnc_RNA
SISRS_contig-11078000010.fasta	lnc_RNA
SISRS_contig-6177000014.fasta	lnc_RNA
SISRS_contig-1232000013.fasta	lnc_RNA
SISRS_contig-17135000013.fasta	lnc_RNA
SISRS_contig-3089000012.fasta	lnc_RNA
SISRS_contig-5745000011.fasta	lnc_RNA
SISRS_contig-7702000018.fasta	lnc_RNA
SISRS_contig-15081000016.fasta	lnc_RNA
SISRS_contig-5472000002.fasta	lnc_RNA
SISRS_contig-4382000005.fasta	lnc_RNA
SISRS_contig-5483000003.fasta	lnc_RNA
SISRS_contig-17300000014.fasta	lnc_RNA
SISRS_contig-14005000008.fasta	lnc_RNA
SISRS_contig-4127000015.fasta	lnc_RNA
SISRS_contig-4225000005.fasta	lnc_RNA
SISRS_contig-333000011.fasta	lnc_RNA
SISRS_contig-15116000007.fasta	lnc_RNA
SISRS_contig-11433000003.fasta	lnc_RNA
SISRS_contig-7411000011.fasta	lnc_RNA
SISRS_contig-4949000019.fasta	lnc_RNA
SISRS_contig-10290000018.fasta	lnc_RNA
SISRS_contig-8990000009.fasta	lnc_RNA
SISRS_contig-3579000016.fasta	lnc_RNA
SISRS_contig-1669000001.fasta	lnc_RNA
SISRS_contig-2258000019.fasta	lnc_RNA
SISRS_contig-13634000009.fasta	lnc_RNA
SISRS_contig-6044000009.fasta	lnc_RNA
SISRS_contig-16294000015.fasta	lnc_RNA
SISRS_contig-10411000016.fasta	lnc_RNA
SISRS_contig-6214000009.fasta	lnc_RNA
SISRS_contig-951000014.fasta	lnc_RNA
SISRS_contig-9992000011.fasta	lnc_RNA
SISRS_contig-8165000001.fasta	lnc_RNA
SISRS_contig-6340000006.fasta	lnc_RNA
SISRS_contig-205000018.fasta	lnc_RNA
SISRS_contig-4141000012.fasta	lnc_RNA
SISRS_contig-4992000019.fasta	lnc_RNA
SISRS_contig-4009000011.fasta	lnc_RNA
SISRS_contig-8555000018.fasta	lnc_RNA
SISRS_contig-3256000013.fasta	lnc_RNA
SISRS_contig-13066000014.fasta	lnc_RNA
SISRS_contig-2849000000.fasta	lnc_RNA
SISRS_contig-14488000001.fasta	lnc_RNA
SISRS_contig-4958000008.fasta	lnc_RNA
SISRS_contig-8202000008.fasta	lnc_RNA
SISRS_contig-16559000005.fasta	lnc_RNA
SISRS_contig-13039000007.fasta	lnc_RNA
SISRS_contig-2041000003.fasta	lnc_RNA
SISRS_contig-10916000000.fasta	lnc_RNA
SISRS_contig-17876000009.fasta	lnc_RNA
SISRS_contig-3010000014.fasta	lnc_RNA
SISRS_contig-6012000010.fasta	lnc_RNA
SISRS_contig-10910000005.fasta	lnc_RNA
SISRS_contig-8790000007.fasta	lnc_RNA
SISRS_contig-12835000004.fasta	lnc_RNA
SISRS_contig-5951000003.fasta	lnc_RNA
SISRS_contig-12447000017.fasta	lnc_RNA
SISRS_contig-17884000008.fasta	lnc_RNA
SISRS_contig-14444000015.fasta	lnc_RNA
SISRS_contig-11293000006.fasta	lnc_RNA
SISRS_contig-15556000010.fasta	lnc_RNA
SISRS_contig-12533000003.fasta	lnc_RNA
SISRS_contig-13444000015.fasta	lnc_RNA
SISRS_contig-11271000006.fasta	lnc_RNA
SISRS_contig-9749000004.fasta	lnc_RNA
SISRS_contig-1301000007.fasta	lnc_RNA
SISRS_contig-11629000007.fasta	lnc_RNA
SISRS_contig-7360000009.fasta	lnc_RNA
SISRS_contig-15707000017.fasta	lnc_RNA
SISRS_contig-10090000014.fasta	lnc_RNA
SISRS_contig-13576000003.fasta	lnc_RNA
SISRS_contig-5769000018.fasta	lnc_RNA
SISRS_contig-17761000012.fasta	lnc_RNA
SISRS_contig-9426000014.fasta	lnc_RNA
SISRS_contig-16192000014.fasta	lnc_RNA
SISRS_contig-5375000011.fasta	lnc_RNA
SISRS_contig-17029000017.fasta	lnc_RNA
SISRS_contig-16698000005.fasta	lnc_RNA
SISRS_contig-16585000011.fasta	lnc_RNA
SISRS_contig-12802000006.fasta	lnc_RNA
SISRS_contig-14197000010.fasta	lnc_RNA
SISRS_contig-9751000013.fasta	lnc_RNA
SISRS_contig-11900000017.fasta	lnc_RNA
SISRS_contig-3901000010.fasta	lnc_RNA
SISRS_contig-12781000007.fasta	lnc_RNA
SISRS_contig-14567000016.fasta	lnc_RNA
SISRS_contig-10861000011.fasta	lnc_RNA
SISRS_contig-13562000013.fasta	lnc_RNA
SISRS_contig-7468000003.fasta	lnc_RNA
SISRS_contig-5212000010.fasta	lnc_RNA
SISRS_contig-11505000004.fasta	lnc_RNA
SISRS_contig-8066000003.fasta	lnc_RNA
SISRS_contig-758000002.fasta	lnc_RNA
SISRS_contig-2188000017.fasta	lnc_RNA
SISRS_contig-4842000005.fasta	lnc_RNA
SISRS_contig-1580000002.fasta	lnc_RNA
SISRS_contig-8684000014.fasta	lnc_RNA
SISRS_contig-763000006.fasta	lnc_RNA
SISRS_contig-144000019.fasta	lnc_RNA
SISRS_contig-16369000004.fasta	lnc_RNA
SISRS_contig-13993000012.fasta	lnc_RNA
SISRS_contig-3756000002.fasta	lnc_RNA
SISRS_contig-2038000016.fasta	lnc_RNA
SISRS_contig-13907000002.fasta	lnc_RNA
SISRS_contig-16066000019.fasta	lnc_RNA
SISRS_contig-8138000012.fasta	lnc_RNA
SISRS_contig-10485000000.fasta	lnc_RNA
SISRS_contig-14052000019.fasta	lnc_RNA
SISRS_contig-14255000004.fasta	lnc_RNA
SISRS_contig-11106000006.fasta	lnc_RNA
SISRS_contig-9833000000.fasta	lnc_RNA
SISRS_contig-2463000010.fasta	lnc_RNA
SISRS_contig-9811000019.fasta	lnc_RNA
SISRS_contig-13817000002.fasta	lnc_RNA
SISRS_contig-9371000000.fasta	lnc_RNA
SISRS_contig-8661000008.fasta	lnc_RNA
SISRS_contig-14259000013.fasta	lnc_RNA
SISRS_contig-12743000019.fasta	lnc_RNA
SISRS_contig-10745000018.fasta	lnc_RNA
SISRS_contig-5715000007.fasta	lnc_RNA
SISRS_contig-6151000005.fasta	lnc_RNA
SISRS_contig-220000004.fasta	lnc_RNA
SISRS_contig-17577000008.fasta	lnc_RNA
SISRS_contig-3730000007.fasta	lnc_RNA
SISRS_contig-16474000011.fasta	lnc_RNA
SISRS_contig-3555000015.fasta	lnc_RNA
SISRS_contig-14909000005.fasta	lnc_RNA
SISRS_contig-17868000011.fasta	lnc_RNA
SISRS_contig-4322000004.fasta	lnc_RNA
SISRS_contig-3025000016.fasta	lnc_RNA
SISRS_contig-5776000009.fasta	lnc_RNA
SISRS_contig-7691000014.fasta	lnc_RNA
SISRS_contig-13239000016.fasta	lnc_RNA
SISRS_contig-7348000001.fasta	lnc_RNA
SISRS_contig-17641000008.fasta	lnc_RNA
SISRS_contig-7625000005.fasta	lnc_RNA
SISRS_contig-6808000008.fasta	lnc_RNA
SISRS_contig-9455000019.fasta	lnc_RNA
SISRS_contig-13201000001.fasta	lnc_RNA
SISRS_contig-10921000013.fasta	lnc_RNA
SISRS_contig-15586000007.fasta	lnc_RNA
SISRS_contig-9188000008.fasta	lnc_RNA
SISRS_contig-5736000005.fasta	lnc_RNA
SISRS_contig-6980000006.fasta	lnc_RNA
SISRS_contig-1231000017.fasta	lnc_RNA
SISRS_contig-4694000005.fasta	lnc_RNA
SISRS_contig-13951000003.fasta	lnc_RNA
SISRS_contig-341000010.fasta	lnc_RNA
SISRS_contig-15369000016.fasta	lnc_RNA
SISRS_contig-12576000013.fasta	lnc_RNA
SISRS_contig-13812000009.fasta	lnc_RNA
SISRS_contig-16804000017.fasta	lnc_RNA
SISRS_contig-6208000002.fasta	lnc_RNA
SISRS_contig-3131000000.fasta	lnc_RNA
SISRS_contig-15155000007.fasta	lnc_RNA
SISRS_contig-11691000014.fasta	lnc_RNA
SISRS_contig-14797000015.fasta	lnc_RNA
SISRS_contig-14856000004.fasta	lnc_RNA
SISRS_contig-12765000002.fasta	lnc_RNA
SISRS_contig-5144000005.fasta	lnc_RNA
SISRS_contig-8621000019.fasta	lnc_RNA
SISRS_contig-8102000008.fasta	lnc_RNA
SISRS_contig-2831000016.fasta	lnc_RNA
SISRS_contig-14609000017.fasta	lnc_RNA
SISRS_contig-13318000018.fasta	lnc_RNA
SISRS_contig-3824000008.fasta	lnc_RNA
SISRS_contig-7935000017.fasta	lnc_RNA
SISRS_contig-13522000007.fasta	lnc_RNA
SISRS_contig-11335000008.fasta	lnc_RNA
SISRS_contig-3885000011.fasta	lnc_RNA
SISRS_contig-2575000019.fasta	lnc_RNA
SISRS_contig-4060000014.fasta	lnc_RNA
SISRS_contig-4958000016.fasta	lnc_RNA
SISRS_contig-18120000008.fasta	lnc_RNA
SISRS_contig-5483000005.fasta	lnc_RNA
SISRS_contig-9755000003.fasta	lnc_RNA
SISRS_contig-7542000013.fasta	lnc_RNA
SISRS_contig-11515000015.fasta	lnc_RNA
SISRS_contig-15254000003.fasta	lnc_RNA
SISRS_contig-3178000006.fasta	lnc_RNA
SISRS_contig-2482000008.fasta	lnc_RNA
SISRS_contig-14498000009.fasta	lnc_RNA
SISRS_contig-15610000015.fasta	lnc_RNA
SISRS_contig-8881000011.fasta	lnc_RNA
SISRS_contig-1492000010.fasta	lnc_RNA
SISRS_contig-12570000014.fasta	lnc_RNA
SISRS_contig-10249000011.fasta	lnc_RNA
SISRS_contig-2275000006.fasta	lnc_RNA
SISRS_contig-13953000013.fasta	lnc_RNA
SISRS_contig-3087000009.fasta	lnc_RNA
SISRS_contig-13405000015.fasta	lnc_RNA
SISRS_contig-7844000013.fasta	lnc_RNA
SISRS_contig-4032000006.fasta	lnc_RNA
SISRS_contig-6200000004.fasta	lnc_RNA
SISRS_contig-14887000012.fasta	lnc_RNA
SISRS_contig-9334000019.fasta	lnc_RNA
SISRS_contig-1161000003.fasta	lnc_RNA
SISRS_contig-15976000014.fasta	lnc_RNA
SISRS_contig-12286000007.fasta	lnc_RNA
SISRS_contig-9319000008.fasta	lnc_RNA
SISRS_contig-10898000011.fasta	lnc_RNA
SISRS_contig-9048000015.fasta	lnc_RNA
SISRS_contig-13637000000.fasta	lnc_RNA
SISRS_contig-5836000010.fasta	lnc_RNA
SISRS_contig-6738000014.fasta	lnc_RNA
SISRS_contig-721000010.fasta	lnc_RNA
SISRS_contig-1349000012.fasta	lnc_RNA
SISRS_contig-7954000006.fasta	lnc_RNA
SISRS_contig-9682000001.fasta	lnc_RNA
SISRS_contig-4785000000.fasta	lnc_RNA
SISRS_contig-10380000006.fasta	lnc_RNA
SISRS_contig-15869000012.fasta	lnc_RNA
SISRS_contig-9001000001.fasta	lnc_RNA
SISRS_contig-6162000019.fasta	lnc_RNA
SISRS_contig-7925000009.fasta	lnc_RNA
SISRS_contig-7829000002.fasta	lnc_RNA
SISRS_contig-14033000006.fasta	lnc_RNA
SISRS_contig-11840000014.fasta	lnc_RNA
SISRS_contig-8841000017.fasta	lnc_RNA
SISRS_contig-8685000010.fasta	lnc_RNA
SISRS_contig-12728000017.fasta	lnc_RNA
SISRS_contig-3954000016.fasta	lnc_RNA
SISRS_contig-11734000014.fasta	lnc_RNA
SISRS_contig-11585000008.fasta	lnc_RNA
SISRS_contig-8712000012.fasta	lnc_RNA
SISRS_contig-3687000000.fasta	lnc_RNA
SISRS_contig-14726000017.fasta	lnc_RNA
SISRS_contig-261000011.fasta	lnc_RNA
SISRS_contig-759000005.fasta	lnc_RNA
SISRS_contig-2914000017.fasta	lnc_RNA
SISRS_contig-14299000005.fasta	lnc_RNA
SISRS_contig-4274000008.fasta	lnc_RNA
SISRS_contig-17399000018.fasta	lnc_RNA
SISRS_contig-16911000011.fasta	lnc_RNA
SISRS_contig-13250000000.fasta	lnc_RNA
SISRS_contig-15389000008.fasta	lnc_RNA
SISRS_contig-1601000002.fasta	lnc_RNA
SISRS_contig-9589000017.fasta	lnc_RNA
SISRS_contig-5502000007.fasta	lnc_RNA
SISRS_contig-714000001.fasta	lnc_RNA
SISRS_contig-478000003.fasta	lnc_RNA
SISRS_contig-15616000008.fasta	lnc_RNA
SISRS_contig-2983000006.fasta	lnc_RNA
SISRS_contig-16180000012.fasta	lnc_RNA
SISRS_contig-2616000011.fasta	lnc_RNA
SISRS_contig-5701000010.fasta	lnc_RNA
SISRS_contig-2899000019.fasta	lnc_RNA
SISRS_contig-433000000.fasta	lnc_RNA
SISRS_contig-11148000015.fasta	lnc_RNA
SISRS_contig-5649000005.fasta	lnc_RNA
SISRS_contig-9934000011.fasta	lnc_RNA
SISRS_contig-13088000019.fasta	lnc_RNA
SISRS_contig-10368000001.fasta	lnc_RNA
SISRS_contig-15253000017.fasta	lnc_RNA
SISRS_contig-5629000014.fasta	lnc_RNA
SISRS_contig-3645000003.fasta	lnc_RNA
SISRS_contig-7421000014.fasta	lnc_RNA
SISRS_contig-17082000010.fasta	lnc_RNA
SISRS_contig-12289000015.fasta	lnc_RNA
SISRS_contig-10693000002.fasta	lnc_RNA
SISRS_contig-6126000012.fasta	lnc_RNA
SISRS_contig-17179000016.fasta	lnc_RNA
SISRS_contig-7808000004.fasta	lnc_RNA
SISRS_contig-7780000000.fasta	lnc_RNA
SISRS_contig-3937000004.fasta	lnc_RNA
SISRS_contig-10644000018.fasta	lnc_RNA
SISRS_contig-3906000005.fasta	lnc_RNA
SISRS_contig-12047000003.fasta	lnc_RNA
SISRS_contig-7210000018.fasta	lnc_RNA
SISRS_contig-3382000014.fasta	lnc_RNA
SISRS_contig-10640000013.fasta	lnc_RNA
SISRS_contig-17589000012.fasta	lnc_RNA
SISRS_contig-16677000015.fasta	lnc_RNA
SISRS_contig-3011000011.fasta	lnc_RNA
SISRS_contig-14400000007.fasta	lnc_RNA
SISRS_contig-5030000001.fasta	lnc_RNA
SISRS_contig-9090000004.fasta	lnc_RNA
SISRS_contig-10101000000.fasta	lnc_RNA
SISRS_contig-2926000019.fasta	lnc_RNA
SISRS_contig-13209000005.fasta	lnc_RNA
SISRS_contig-9871000007.fasta	lnc_RNA
SISRS_contig-2957000001.fasta	lnc_RNA
SISRS_contig-10214000011.fasta	lnc_RNA
SISRS_contig-12159000014.fasta	lnc_RNA
SISRS_contig-10823000008.fasta	lnc_RNA
SISRS_contig-8066000011.fasta	lnc_RNA
SISRS_contig-3430000012.fasta	lnc_RNA
SISRS_contig-12657000006.fasta	lnc_RNA
SISRS_contig-9769000003.fasta	lnc_RNA
SISRS_contig-14362000003.fasta	lnc_RNA
SISRS_contig-2384000013.fasta	lnc_RNA
SISRS_contig-12440000011.fasta	lnc_RNA
SISRS_contig-2799000010.fasta	lnc_RNA
SISRS_contig-9601000013.fasta	lnc_RNA
SISRS_contig-10387000009.fasta	lnc_RNA
SISRS_contig-7511000016.fasta	lnc_RNA
SISRS_contig-15747000006.fasta	lnc_RNA
SISRS_contig-3409000017.fasta	lnc_RNA
SISRS_contig-12110000006.fasta	lnc_RNA
SISRS_contig-17250000008.fasta	lnc_RNA
SISRS_contig-10352000019.fasta	lnc_RNA
SISRS_contig-7884000011.fasta	lnc_RNA
SISRS_contig-3386000009.fasta	lnc_RNA
SISRS_contig-12342000003.fasta	lnc_RNA
SISRS_contig-1258000004.fasta	lnc_RNA
SISRS_contig-10239000019.fasta	lnc_RNA
SISRS_contig-17531000007.fasta	lnc_RNA
SISRS_contig-5901000003.fasta	lnc_RNA
SISRS_contig-5932000012.fasta	lnc_RNA
SISRS_contig-3372000016.fasta	lnc_RNA
SISRS_contig-15557000002.fasta	lnc_RNA
SISRS_contig-10796000012.fasta	lnc_RNA
SISRS_contig-3265000009.fasta	lnc_RNA
SISRS_contig-2463000013.fasta	lnc_RNA
SISRS_contig-167000006.fasta	lnc_RNA
SISRS_contig-5654000004.fasta	lnc_RNA
SISRS_contig-1324000000.fasta	lnc_RNA
SISRS_contig-13488000014.fasta	lnc_RNA
SISRS_contig-13040000019.fasta	lnc_RNA
SISRS_contig-1631000016.fasta	lnc_RNA
SISRS_contig-7526000018.fasta	lnc_RNA
SISRS_contig-14349000016.fasta	lnc_RNA
SISRS_contig-5573000001.fasta	lnc_RNA
SISRS_contig-15457000018.fasta	lnc_RNA
SISRS_contig-13301000004.fasta	lnc_RNA
SISRS_contig-8064000011.fasta	lnc_RNA
SISRS_contig-10305000014.fasta	lnc_RNA
SISRS_contig-3913000001.fasta	lnc_RNA
SISRS_contig-8955000009.fasta	lnc_RNA
SISRS_contig-12637000018.fasta	lnc_RNA
SISRS_contig-3717000015.fasta	lnc_RNA
SISRS_contig-79000000.fasta	lnc_RNA
SISRS_contig-13155000002.fasta	lnc_RNA
SISRS_contig-5193000000.fasta	lnc_RNA
SISRS_contig-7860000015.fasta	lnc_RNA
SISRS_contig-3870000017.fasta	lnc_RNA
SISRS_contig-1650000011.fasta	lnc_RNA
SISRS_contig-14505000011.fasta	lnc_RNA
SISRS_contig-10580000008.fasta	lnc_RNA
SISRS_contig-15339000018.fasta	lnc_RNA
SISRS_contig-11664000000.fasta	lnc_RNA
SISRS_contig-4084000017.fasta	lnc_RNA
SISRS_contig-11184000016.fasta	lnc_RNA
SISRS_contig-2886000001.fasta	lnc_RNA
SISRS_contig-11064000017.fasta	lnc_RNA
SISRS_contig-16914000013.fasta	lnc_RNA
SISRS_contig-7312000007.fasta	lnc_RNA
SISRS_contig-7799000002.fasta	lnc_RNA
SISRS_contig-11064000005.fasta	lnc_RNA
SISRS_contig-12137000008.fasta	lnc_RNA
SISRS_contig-7524000002.fasta	lnc_RNA
SISRS_contig-16721000002.fasta	lnc_RNA
SISRS_contig-5102000013.fasta	lnc_RNA
SISRS_contig-2370000010.fasta	lnc_RNA
SISRS_contig-5187000019.fasta	lnc_RNA
SISRS_contig-10026000017.fasta	lnc_RNA
SISRS_contig-13091000003.fasta	lnc_RNA
SISRS_contig-11200000001.fasta	lnc_RNA
SISRS_contig-14886000001.fasta	lnc_RNA
SISRS_contig-10044000012.fasta	lnc_RNA
SISRS_contig-5177000013.fasta	lnc_RNA
SISRS_contig-9035000019.fasta	lnc_RNA
SISRS_contig-13920000017.fasta	lnc_RNA
SISRS_contig-5590000011.fasta	lnc_RNA
SISRS_contig-9846000011.fasta	lnc_RNA
SISRS_contig-14512000009.fasta	lnc_RNA
SISRS_contig-17306000017.fasta	lnc_RNA
SISRS_contig-10486000000.fasta	lnc_RNA
SISRS_contig-17104000011.fasta	lnc_RNA
SISRS_contig-14353000014.fasta	lnc_RNA
SISRS_contig-10892000010.fasta	lnc_RNA
SISRS_contig-7781000005.fasta	lnc_RNA
SISRS_contig-16096000000.fasta	lnc_RNA
SISRS_contig-11072000006.fasta	lnc_RNA
SISRS_contig-10423000006.fasta	lnc_RNA
SISRS_contig-11198000015.fasta	lnc_RNA
SISRS_contig-5641000004.fasta	lnc_RNA
SISRS_contig-2780000001.fasta	lnc_RNA
SISRS_contig-650000013.fasta	lnc_RNA
SISRS_contig-12639000014.fasta	lnc_RNA
SISRS_contig-1308000002.fasta	lnc_RNA
SISRS_contig-2197000014.fasta	lnc_RNA
SISRS_contig-1646000014.fasta	lnc_RNA
SISRS_contig-1477000001.fasta	lnc_RNA
SISRS_contig-11153000009.fasta	lnc_RNA
SISRS_contig-9004000003.fasta	lnc_RNA
SISRS_contig-4835000007.fasta	lnc_RNA
SISRS_contig-16093000010.fasta	lnc_RNA
SISRS_contig-1202000016.fasta	lnc_RNA
SISRS_contig-4929000015.fasta	lnc_RNA
SISRS_contig-1036000001.fasta	lnc_RNA
SISRS_contig-8975000015.fasta	lnc_RNA
SISRS_contig-260000018.fasta	lnc_RNA
SISRS_contig-4293000017.fasta	lnc_RNA
SISRS_contig-14780000018.fasta	lnc_RNA
SISRS_contig-3340000009.fasta	lnc_RNA
SISRS_contig-782000002.fasta	lnc_RNA
SISRS_contig-13897000013.fasta	lnc_RNA
SISRS_contig-3521000015.fasta	lnc_RNA
SISRS_contig-9333000007.fasta	lnc_RNA
SISRS_contig-13375000000.fasta	lnc_RNA
SISRS_contig-2106000011.fasta	lnc_RNA
SISRS_contig-5503000011.fasta	lnc_RNA
SISRS_contig-4176000008.fasta	lnc_RNA
SISRS_contig-11707000017.fasta	lnc_RNA
SISRS_contig-15231000016.fasta	lnc_RNA
SISRS_contig-1321000018.fasta	lnc_RNA
SISRS_contig-1116000010.fasta	lnc_RNA
SISRS_contig-16827000004.fasta	lnc_RNA
SISRS_contig-4559000018.fasta	lnc_RNA
SISRS_contig-2705000016.fasta	lnc_RNA
SISRS_contig-2197000007.fasta	lnc_RNA
SISRS_contig-7844000018.fasta	lnc_RNA
SISRS_contig-14210000002.fasta	lnc_RNA
SISRS_contig-1272000007.fasta	lnc_RNA
SISRS_contig-5792000011.fasta	lnc_RNA
SISRS_contig-17239000007.fasta	lnc_RNA
SISRS_contig-15255000014.fasta	lnc_RNA
SISRS_contig-17972000009.fasta	lnc_RNA
SISRS_contig-10665000018.fasta	lnc_RNA
SISRS_contig-8419000005.fasta	lnc_RNA
SISRS_contig-7253000012.fasta	lnc_RNA
SISRS_contig-6195000006.fasta	lnc_RNA
SISRS_contig-13444000004.fasta	lnc_RNA
SISRS_contig-906000016.fasta	lnc_RNA
SISRS_contig-12842000004.fasta	lnc_RNA
SISRS_contig-14296000009.fasta	lnc_RNA
SISRS_contig-9866000009.fasta	lnc_RNA
SISRS_contig-14359000012.fasta	lnc_RNA
SISRS_contig-9234000005.fasta	lnc_RNA
SISRS_contig-3002000011.fasta	lnc_RNA
SISRS_contig-559000003.fasta	lnc_RNA
SISRS_contig-87000018.fasta	lnc_RNA
SISRS_contig-2233000006.fasta	lnc_RNA
SISRS_contig-4450000006.fasta	lnc_RNA
SISRS_contig-14958000011.fasta	lnc_RNA
SISRS_contig-14561000000.fasta	lnc_RNA
SISRS_contig-11693000003.fasta	lnc_RNA
SISRS_contig-6536000009.fasta	lnc_RNA
SISRS_contig-10073000012.fasta	lnc_RNA
SISRS_contig-13089000014.fasta	lnc_RNA
SISRS_contig-10550000005.fasta	lnc_RNA
SISRS_contig-17028000002.fasta	lnc_RNA
SISRS_contig-10487000000.fasta	lnc_RNA
SISRS_contig-5810000010.fasta	lnc_RNA
SISRS_contig-3823000004.fasta	lnc_RNA
SISRS_contig-11141000012.fasta	lnc_RNA
SISRS_contig-8938000018.fasta	lnc_RNA
SISRS_contig-12190000017.fasta	lnc_RNA
SISRS_contig-10441000007.fasta	lnc_RNA
SISRS_contig-16268000013.fasta	lnc_RNA
SISRS_contig-10614000003.fasta	lnc_RNA
SISRS_contig-12267000003.fasta	lnc_RNA
SISRS_contig-11172000016.fasta	lnc_RNA
SISRS_contig-307000007.fasta	lnc_RNA
SISRS_contig-14993000013.fasta	lnc_RNA
SISRS_contig-8260000009.fasta	lnc_RNA
SISRS_contig-9824000007.fasta	lnc_RNA
SISRS_contig-2655000017.fasta	lnc_RNA
SISRS_contig-1486000015.fasta	lnc_RNA
SISRS_contig-7658000002.fasta	lnc_RNA
SISRS_contig-6023000019.fasta	lnc_RNA
SISRS_contig-15686000007.fasta	lnc_RNA
SISRS_contig-2679000015.fasta	lnc_RNA
SISRS_contig-4253000007.fasta	lnc_RNA
SISRS_contig-15676000006.fasta	lnc_RNA
SISRS_contig-16527000018.fasta	lnc_RNA
SISRS_contig-12187000007.fasta	lnc_RNA
SISRS_contig-13725000001.fasta	lnc_RNA
SISRS_contig-8254000010.fasta	lnc_RNA
SISRS_contig-2619000011.fasta	lnc_RNA
SISRS_contig-938000015.fasta	lnc_RNA
SISRS_contig-10069000015.fasta	lnc_RNA
SISRS_contig-7725000009.fasta	lnc_RNA
SISRS_contig-788000009.fasta	lnc_RNA
SISRS_contig-3880000017.fasta	lnc_RNA
SISRS_contig-4377000009.fasta	lnc_RNA
SISRS_contig-12906000010.fasta	lnc_RNA
SISRS_contig-10679000008.fasta	lnc_RNA
SISRS_contig-2247000009.fasta	lnc_RNA
SISRS_contig-9981000012.fasta	lnc_RNA
SISRS_contig-11850000017.fasta	lnc_RNA
SISRS_contig-2383000010.fasta	lnc_RNA
SISRS_contig-10255000006.fasta	lnc_RNA
SISRS_contig-5532000014.fasta	lnc_RNA
SISRS_contig-17714000011.fasta	lnc_RNA
SISRS_contig-16722000012.fasta	lnc_RNA
SISRS_contig-6378000009.fasta	lnc_RNA
SISRS_contig-3850000004.fasta	lnc_RNA
SISRS_contig-5088000010.fasta	lnc_RNA
SISRS_contig-891000015.fasta	lnc_RNA
SISRS_contig-14107000002.fasta	lnc_RNA
SISRS_contig-6223000005.fasta	lnc_RNA
SISRS_contig-13973000005.fasta	lnc_RNA
SISRS_contig-15763000011.fasta	lnc_RNA
SISRS_contig-15643000001.fasta	lnc_RNA
SISRS_contig-15814000005.fasta	lnc_RNA
SISRS_contig-11655000014.fasta	lnc_RNA
SISRS_contig-3369000015.fasta	lnc_RNA
SISRS_contig-1624000010.fasta	lnc_RNA
